provincia_id,provincia_nombre,causa_id,caso_id_ministerio_publico,circunscripcion_id,circunscripcion_descripcion,unidad_id,unidad_descripcion,caso_fecha_inicio,causa_fecha_hecho,delito_codigo,delito_descripcion,delito_tentativa,delito_estadistico,fecha_envio
18,Corrientes,PXT-19514/19,PXT-19514/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-21,2019-03-20,INFRACCION A LA LEY Nro. 5019,Infraccion a la Ley nro.5019,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19513/19,PXT-19513/19,5,Santo Tomé-Virasoro-Ituzaingó.,5FI101,FISC. DE INST. Y CORRECCIONAL,2019-03-21,2019-03-21,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19512/19,PXT-19512/19,5,Santo Tomé-Virasoro-Ituzaingó.,5FI101,FISC. DE INST. Y CORRECCIONAL,2019-03-21,2019-03-21,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19511/19,PXT-19511/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-20,2019-03-18,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19510/19,PXT-19510/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-20,2019-03-19,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-06-07
18,Corrientes,PXT-19509/19,PXT-19509/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-20,2019-03-19,CP.162.0.00.00.00,Hurto simple,NO,Hurto,2019-06-07
18,Corrientes,PXT-19508/19,PXT-19508/19,5,Santo Tomé-Virasoro-Ituzaingó.,5FI101,FISC. DE INST. Y CORRECCIONAL,2019-03-20,2019-03-20,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19507/19,PXT-19507/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-19,2019-03-19,CP.186.0.00.00.00,"Incendio, explosión o inundación",NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19506/19,PXT-19506/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-19,2019-03-15,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19505/19,PXT-19505/19,5,Santo Tomé-Virasoro-Ituzaingó.,5FI101,FISC. DE INST. Y CORRECCIONAL,2019-03-19,2019-03-18,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19504/19,PXT-19504/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-19,2019-03-18,CP.149.3.00.01.00,Amenazas coactivas agravadas por el uso de armas o anonimato,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19503/19,PXT-19503/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-19,2019-03-17,CP.162.0.00.00.00,Hurto simple,NO,Hurto,2019-06-07
18,Corrientes,PXT-19502/19,PXT-19502/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-19,2019-03-18,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19501/19,PXT-19501/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-19,2019-03-16,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19500/19,PXT-19500/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-19,2019-03-18,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19499/19,PXT-19499/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-19,2019-03-17,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-06-07
18,Corrientes,PXT-19498/19,PXT-19498/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-19,2019-03-17,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19497/19,PXT-19497/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-19,2019-03-16,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-06-07
18,Corrientes,PXT-19496/19,PXT-19496/19,5,Santo Tomé-Virasoro-Ituzaingó.,5FI101,FISC. DE INST. Y CORRECCIONAL,2019-03-19,2019-03-18,OFICIO,Oficio,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19495/19,PXT-19495/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-18,2019-03-17,CP.092.0.00.00.01,Lesiones leves agravadas,NO,Lesiones dolosas,2019-06-07
18,Corrientes,PXT-19494/19,PXT-19494/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-18,2019-03-17,CP.162.0.00.00.00,Hurto simple,NO,Hurto,2019-06-07
18,Corrientes,PXT-19493/19,PXT-19493/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-18,2019-03-15,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19492/19,PXT-19492/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-18,2019-03-16,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-06-07
18,Corrientes,PXT-19491/19,PXT-19491/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-18,2019-03-15,CP.172.0.00.00.00,Estafa,NO,Estafa y otras defraudaciones,2019-06-07
18,Corrientes,PXT-19490/19,PXT-19490/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-18,2019-03-15,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19489/19,PXT-19489/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-18,2019-03-15,CP.162.0.00.00.00,Hurto simple,NO,Hurto,2019-06-07
18,Corrientes,PXT-19488/19,PXT-19488/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-18,2019-03-16,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19487/19,PXT-19487/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-18,2019-03-17,CP.183.0.01.00.00,Daños de una cosa mueble o inmueble o un animal,NO,Daños,2019-06-07
18,Corrientes,PXT-19487/19,PXT-19487/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-18,2019-03-17,CP.167.0.00.01.00,Robo en despoblado,SI,Robo,2019-06-07
18,Corrientes,PXT-19486/19,PXT-19486/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-18,2019-03-16,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-06-07
18,Corrientes,PXT-19485/19,PXT-19485/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-18,2019-03-16,CP.181.0.00.00.00,Usurpación,NO,Usurpación,2019-06-07
18,Corrientes,PXT-19484/19,PXT-19484/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-18,2019-03-15,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19483/19,PXT-19483/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-18,2019-03-16,CP.119.0.01.00.00,Abuso sexual,NO,Abuso sexual,2019-06-07
18,Corrientes,PXT-19482/19,PXT-19482/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-18,2019-03-16,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-06-07
18,Corrientes,PXT-19481/19,PXT-19481/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-18,2019-03-16,INFRACCION A LA LEY Nro. 5019,Infraccion a la Ley nro.5019,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19480/19,PXT-19480/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-18,2019-03-15,INCUMPLIMIENTO DE ASISTENCIA FAMILIAR. LEY 13944,Incumplimiento de asistencia familiar. Ley 13944,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19479/19,PXT-19479/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-16,2019-03-16,CP.162.0.00.00.00,Hurto simple,NO,Hurto,2019-06-07
18,Corrientes,PXT-19478/19,PXT-19478/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-15,2019-03-15,CP.162.0.00.00.00,Hurto simple,NO,Hurto,2019-06-07
18,Corrientes,PXT-19477/19,PXT-19477/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-15,2019-03-14,CP.084.2.01.00.00,Homicidio culposo en accidente de tránsito,NO,Homicidio culposo,2019-06-07
18,Corrientes,PXT-19476/19,PXT-19476/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-15,2019-03-04,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-06-07
18,Corrientes,PXT-19475/19,PXT-19475/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-15,2019-03-14,CP.119.0.01.00.00,Abuso sexual,NO,Abuso sexual,2019-06-07
18,Corrientes,PXT-19474/19,PXT-19474/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-15,2019-03-14,INFRACCION A LA LEY Nro. 5019,Infraccion a la Ley nro.5019,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19473/19,PXT-19473/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-15,2019-03-14,INCUMPLIMIENTO DE ASISTENCIA FAMILIAR. LEY 13944,Incumplimiento de asistencia familiar. Ley 13944,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19472/19,PXT-19472/19,5,Santo Tomé-Virasoro-Ituzaingó.,5FI101,FISC. DE INST. Y CORRECCIONAL,2019-03-15,2019-03-15,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19471/19,PXT-19471/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-14,2019-02-08,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-06-07
18,Corrientes,PXT-19470/19,PXT-19470/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-14,2019-03-13,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19469/19,PXT-19469/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-14,2019-03-13,INCUMPLIMIENTO DE LOS DEBERES DE ASISTENCIA FLIAR.,Incumplimiento de los deberes de asistencia fliar.,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19468/19,PXT-19468/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-14,2019-01-18,CP.181.0.00.00.00,Usurpación,NO,Usurpación,2019-06-07
18,Corrientes,PXT-19467/19,PXT-19467/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-14,2019-03-13,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19466/19,PXT-19466/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-14,2019-03-14,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-06-07
18,Corrientes,PXT-19465/19,PXT-19465/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-14,2019-03-11,CP.162.0.00.00.00,Hurto simple,NO,Hurto,2019-06-07
18,Corrientes,PXT-19464/19,PXT-19464/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-14,2019-03-13,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19463/19,PXT-19463/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-13,2019-03-12,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19462/19,PXT-19462/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-13,2019-03-12,CP.167.3.00.00.00,Abigeato,NO,Abigeato,2019-06-07
18,Corrientes,PXT-19461/19,PXT-19461/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-13,2019-03-12,CP.163.0.00.01.00,"Hurto de productos separados del suelo o de máquinas, instrumentos de trabajo, etc.",NO,Hurto,2019-06-07
18,Corrientes,PXT-19460/19,PXT-19460/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-13,2019-03-12,IMPEDIMENTO DE CONTACTO DE MENOR CON PROGENITOR NO CONVIVIR,Impedimento de contacto de menor con progenitor no convivir,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19459/19,PXT-19459/19,5,Santo Tomé-Virasoro-Ituzaingó.,5FI101,FISC. DE INST. Y CORRECCIONAL,2019-03-13,2019-03-13,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19458/19,PXT-19458/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-13,2019-03-08,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-06-07
18,Corrientes,PXT-19457/19,PXT-19457/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-13,2019-03-12,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19456/19,PXT-19456/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-13,2019-03-12,CP.092.0.00.01.01,Lesiones leves agravadas por el vínculo,NO,Lesiones dolosas,2019-06-07
18,Corrientes,PXT-19455/19,PXT-19455/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-13,2018-11-11,CP.119.0.01.00.00,Abuso sexual,NO,Abuso sexual,2019-06-07
18,Corrientes,PXT-19454/19,PXT-19454/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-12,2019-03-11,CP.119.0.05.01.00,Abuso sexual agravado por daño en la salud física o mental de la víctima,NO,Abuso sexual,2019-06-07
26,Chubut,265/13555,4/115727,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-02,,314,robo simple,SI,Robo,2022-04-11
26,Chubut,265/13556,4/115728,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-02,,294,amenazas simples /agravadas,NO,Amenazas,2022-04-11
26,Chubut,265/13556,4/115728,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-02,,297,violación de domicilio,NO,Violación de domicilio,2022-04-11
26,Chubut,265/13557,4/115729,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-02,,314,robo simple,NO,Robo,2022-04-11
26,Chubut,265/13558,4/115731,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-02,,459,resistencia a la autoridad / desobediencia,NO,Resistencia o desobediencia a un funcionario público,2022-04-11
26,Chubut,265/13559,4/111425,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-05,,,,,Sin informar,2022-04-11
26,Chubut,265/13560,4/115842,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-05,,212,lesiones leves (dolosas),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13560,4/115842,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-05,,215,lesiones calificadas (agravantes),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13561,4/115843,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-05,,314,robo simple,SI,Robo,2022-04-11
26,Chubut,265/13562,4/112882,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-05,,,,,Sin informar,2022-04-11
26,Chubut,265/13563,4/115870,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-07,,212,lesiones leves (dolosas),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13563,4/115870,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-07,,215,lesiones calificadas (agravantes),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13564,4/115894,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-07,,459,resistencia a la autoridad / desobediencia,NO,Resistencia o desobediencia a un funcionario público,2022-04-11
26,Chubut,265/13565,4/115925,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-10,,1,Investigación para la determinación del delito,NO,Sin informar,2022-04-11
26,Chubut,265/13565,4/115925,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-10,,311,hurto simple,SI,Hurto,2022-04-11
26,Chubut,265/13566,4/115915,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-10,,317,"robo con armas, o en despoblado y en banda",NO,Robo,2022-04-11
26,Chubut,265/13566,4/115915,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-10,,321,robo agravado,NO,Robo,2022-04-11
26,Chubut,265/13567,4/115955,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-12,,311,hurto simple,SI,Hurto,2022-04-11
26,Chubut,265/13568,4/115957,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-12,,311,hurto simple,SI,Hurto,2022-04-11
26,Chubut,265/13569,4/116027,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-13,,321,robo agravado,SI,Robo,2022-04-11
26,Chubut,265/13570,4/115954,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-13,,200,homicidio simple,SI,Homicidio doloso,2022-04-11
26,Chubut,265/13571,4/116042,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-14,,311,hurto simple,SI,Hurto,2022-04-11
26,Chubut,265/13572,4/116043,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-14,,459,resistencia a la autoridad / desobediencia,NO,Resistencia o desobediencia a un funcionario público,2022-04-11
26,Chubut,265/13573,4/116065,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-15,,459,resistencia a la autoridad / desobediencia,NO,Resistencia o desobediencia a un funcionario público,2022-04-11
26,Chubut,265/13574,4/116066,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-15,,311,hurto simple,SI,Hurto,2022-04-11
26,Chubut,265/13574,4/116066,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-15,,319,robo en lugar poblado y en banda,SI,Robo,2022-04-11
26,Chubut,265/13575,4/116070,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-17,,212,lesiones leves (dolosas),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13576,4/116072,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-17,,294,amenazas simples /agravadas,NO,Amenazas,2022-04-11
26,Chubut,265/13577,4/116071,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-17,,212,lesiones leves (dolosas),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13577,4/116071,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-17,,215,lesiones calificadas (agravantes),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13577,4/116071,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-17,,242,abuso sexual simple,NO,Abuso sexual,2022-04-11
26,Chubut,265/13577,4/116071,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-17,,294,amenazas simples /agravadas,NO,Amenazas,2022-04-11
26,Chubut,265/13577,4/116071,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-17,,297,violación de domicilio,NO,Violación de domicilio,2022-04-11
26,Chubut,265/13577,4/116071,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-17,,459,resistencia a la autoridad / desobediencia,NO,Resistencia o desobediencia a un funcionario público,2022-04-11
26,Chubut,265/13578,4/116068,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-17,,459,resistencia a la autoridad / desobediencia,NO,Resistencia o desobediencia a un funcionario público,2022-04-11
26,Chubut,265/13579,4/116073,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-17,,317,"robo con armas, o en despoblado y en banda",SI,Robo,2022-04-11
26,Chubut,265/13579,4/116073,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-17,,319,robo en lugar poblado y en banda,SI,Robo,2022-04-11
26,Chubut,265/13580,4/116069,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-17,,212,lesiones leves (dolosas),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13580,4/116069,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-17,,215,lesiones calificadas (agravantes),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13581,4/116075,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-17,,369,daño simple / sabotaje informático,NO,Daños,2022-04-11
26,Chubut,265/13582,4/116110,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-19,,314,robo simple,SI,Robo,2022-04-11
26,Chubut,265/13583,4/116125,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-19,,369,daño simple / sabotaje informático,NO,Daños,2022-04-11
26,Chubut,265/13583,4/116125,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-19,,459,resistencia a la autoridad / desobediencia,NO,Resistencia o desobediencia a un funcionario público,2022-04-11
26,Chubut,265/13584,4/116150,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-20,,515,encubrimiento / receptación de cosas sospechosas,NO,Encubrimiento,2022-04-11
26,Chubut,265/13585,4/116172,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-21,,311,hurto simple,SI,Hurto,2022-04-11
26,Chubut,265/13586,4/116204,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-22,,1,Investigación para la determinación del delito,NO,Sin informar,2022-04-11
26,Chubut,265/13587,4/116205,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-22,,212,lesiones leves (dolosas),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13588,4/116206,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-24,,294,amenazas simples /agravadas,NO,Amenazas,2022-04-11
26,Chubut,265/13588,4/116206,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-24,,297,violación de domicilio,NO,Violación de domicilio,2022-04-11
26,Chubut,265/13588,4/116206,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-24,,369,daño simple / sabotaje informático,NO,Daños,2022-04-11
26,Chubut,265/13589,4/116207,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-24,,311,hurto simple,SI,Hurto,2022-04-11
26,Chubut,265/13590,4/116208,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-24,,294,amenazas simples /agravadas,NO,Amenazas,2022-04-11
26,Chubut,265/13590,4/116208,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-24,,297,violación de domicilio,NO,Violación de domicilio,2022-04-11
26,Chubut,265/13590,4/116208,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-24,,314,robo simple,SI,Robo,2022-04-11
26,Chubut,265/13591,4/116209,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-24,,321,robo agravado,NO,Robo,2022-04-11
26,Chubut,265/13592,4/116248,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-25,,459,resistencia a la autoridad / desobediencia,NO,Resistencia o desobediencia a un funcionario público,2022-04-11
26,Chubut,265/13593,4/111396,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-25,,,,,Sin informar,2022-04-11
26,Chubut,265/13594,4/106541,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-27,,,,,Sin informar,2022-04-11
26,Chubut,265/13595,4/116314,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-27,,1,Investigación para la determinación del delito,NO,Sin informar,2022-04-11
26,Chubut,265/13596,4/115577,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-28,,,,,Sin informar,2022-04-11
26,Chubut,265/13597,4/116330,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-28,,314,robo simple,SI,Robo,2022-04-11
26,Chubut,265/13598,4/116329,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-28,,312,hurto agravado,NO,Hurto,2022-04-11
26,Chubut,265/13599,4/116332,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-28,,369,daño simple / sabotaje informático,NO,Daños,2022-04-11
26,Chubut,265/13600,,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-28,,294,amenazas simples /agravadas,NO,Amenazas,2022-04-11
26,Chubut,265/13601,4/116352,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-31,,212,lesiones leves (dolosas),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13601,4/116352,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-31,,459,resistencia a la autoridad / desobediencia,NO,Resistencia o desobediencia a un funcionario público,2022-04-11
26,Chubut,265/13602,4/116351,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-31,,369,daño simple / sabotaje informático,NO,Daños,2022-04-11
26,Chubut,265/13602,4/116351,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-31,,384,portación de arma de fuego sin autorización,NO,Sin clasificar,2022-04-11
